wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q11689876,Luis Planas Puchades,Luis Planas,male,1952-11-20,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q43157117,"Minister for Agriculture, Fisheries and Food",2018-06-07,Q11689876-6a96ece5-4144-65ce-2866-c374a47839bd
Q16302262,Raquel Sánchez Jiménez,Raquel Sánchez Jiménez,female,1975-11-18,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q16871885,"Minister for Transport, Mobility and Urban Agenda",2021-07-12,Q16302262-0a89ae2c-4468-2ad6-1706-3682a5c0cd79
Q20535388,Nadia Calviño Santamaría,Nadia Calviño Santamaría,female,1968-10-03,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q3113035,First Vice-President of the Government of Spain,2020-01-13,Q20535388-8db87dde-4258-84f7-fd3b-ae8cf019c82b
Q20535388,Nadia Calviño Santamaría,Nadia Calviño Santamaría,female,1968-10-03,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q54905731,Minister for the Economy and Digital Transformation,2018-06-07,Q20535388-b6cfd9d7-4b65-94f4-6c93-689b48679c04
Q20908838,Pilar Alegría Continente,Pilar Alegría Continente,female,1977-11-01,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q26252488,Minister for Education and Vocational Training,2021-07-12,Q20908838-9583d86f-4cb6-7800-b57d-7b073c48a364
Q21706297,Irene Montero Gil,Irene Montero,female,1988-02-13,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q81923820,Minister for Equality,2020-01-13,Q21706297-841be9c7-42a3-b954-8971-dd9b299feca8
Q23939777,José Luis Escrivá Belmonte,José Luis Escrivá Belmonte,male,1960-12-05,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q108125366,"Minister for Inclusion, Social Security and Migration",2020-01-13,Q23939777-293C3B22-9716-4E12-9A35-4163018AEF75
Q24524789,Ione Belarra Urteaga,Ione Belarra,female,1987-09-25,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q81924131,Minister for Social Rights and 2030 Agenda,2021-03-31,Q24524789-0987e3a1-43d6-5052-ffeb-194d8cdefc2d
Q29906177,Diana Morant Ripoll,Diana Morant,female,1980-06-25,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q54906436,Minister for Science and Innovation,2021-07-12,Q29906177-fc438959-4e20-ff1d-eb57-a916b4b6db69
Q3315737,Miquel Iceta Llorens,Miquel Iceta i Llorens,male,1960-08-17,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q54909241,Minister for Culture and Sport,2021-07-12,Q3315737-db4ffe28-4b3c-7e7c-a84a-17103a31525b
Q3327963,Alberto Garzón Espinosa,Alberto Garzón,male,1985-10-09,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q81926467,Minister for Consumer Affairs,2020-01-13,Q3327963-d68c75d8-4710-ca75-c348-cfac3f593148
Q3393973,Yolanda Díaz Pérez,Yolanda Díaz Pérez,female,1971-05-06,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q6366492,Second Vice-President of the Government of Spain,2020-07-12,Q3393973-45473E10-9800-4D01-9FD0-1895BAD115BC
Q3393973,Yolanda Díaz Pérez,Yolanda Díaz Pérez,female,1971-05-06,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q87001438,Minister for Work and Social Economy,2020-01-13,Q3393973-b325d42a-499b-5054-80f7-8daa6a69c509
